unlabeled,labeled
hspd1,21886
bloc1s3,5197
vps4b enst00000591519,53183
mpi enst00000565576,28863
dolpp1,13935
znf510,55434
msantd3 enst00000374885,29347
fam47a,16676
xkrx,53813
agtrap enst00000376629,1578
mia3,28318
il23r enst00000425614,22625
prxl2a enst00000372187,38057
pax6 enst00000379109,34351
plcxd3 enst00000328457,36148
cyb5r2,12110
snurf,45525
hbz,20710
clul1 enst00000579494,10220
cers1 enst00000542296,9153
nap1l4 enst00000620138,30310
hnf1a enst00000543427,21391
acvr1b enst00000426655,914
glis2 enst00000433375,19158
fmo5 enst00000578284,17711
kcnj10,23830
adgrg1 enst00000540164,1231
aen,1409
anapc15 enst00000535234,2285
pax6 enst00000481563,34355
mtmr12 enst00000264934,29576
lamtor5 enst00000602318,25172
dnase2b enst00000370662,13811
immp1l,22782
sdhaf2,42472
serpina10 enst00000554173,42939
ppp4c enst00000561610,37324
dok4 enst00000569548,13926
npipa5 enst00000534094,31803
traf4 enst00000262396,50674
ywhaq,53996
brd2 enst00000374831,5399
grb10 enst00000401949,19961
kcnj10 enst00000639408,23834
suco enst00000608151,47167
ntpcr,32341
ccnj,7970
acat1 enst00000299355,630
arhgap32 enst00000392657,3223
pcdhb10,34575
slc23a1,44055
il1rap enst00000422940,22582
atp5po,4251
duoxa1 enst00000558422,14218
aars,54
sf3b3,43140
hp enst00000562526,21626
wbp2 enst00000433525,53359
znf2 enst00000611463,54832
il18rap enst00000409369,22561
oser1,33727
nob1,31584
mx2,29768
kng1 enst00000644859,24763
lrp2bp,26060
minar2,28424
pdlim4,35004
psd3 enst00000615573,38086
eloc enst00000520210,15114
ca1 enst00000626824,6530
tex10,48514
clcn5 enst00000482218,9877
znf711 enst00000373165,55933
tmem189-ube2v1,49529
ppp6r3 enst00000524845,37356
itgb4,23346
ier2 enst00000292433,22128
prkcb enst00000646168,37650
elof1 enst00000587806,15122
nmnat3 enst00000643695,31549
amt enst00000636199,2225
mst1r,29428
dnah12 enst00000389536,13649
scoc enst00000338517,42365
mtnr1a,29599
glrx enst00000237858,19190
ak9,1713
slc44a4 enst00000644409,44596
slc37a3 enst00000340308,44461
galntl5,18506
mnx1,28679
lrsam1 enst00000373324,26287
ip6k3,23038
ptgs1 enst00000373698,38431
slc25a25 enst00000373068,44123
npl,31835
lmod1 enst00000616739,25889
cul2 enst00000626172,11927
al136295.1,1865
cd163 enst00000432237,8099
trpv4 enst00000537083,51232
bace1 enst00000528053,4634
pdcd5 enst00000379316,34801
tfap2c,48603
c4orf3,6310
tacc3 enst00000612220,47663
c6,6365
slc25a11,44083
ift20,22263
mrc2 enst00000446119,28969
elof1 enst00000591674,15125
pign enst00000640050,35697
slc5a7 enst00000409059,44729
hoxd1,21608
arfgef2,3120
gcnt7 enst00000243913,18732
apobec3b enst00000402182,2930
cbx7 enst00000401405,7417
march6,27285
smim29 enst00000481533,45246
zmiz1 enst00000611351,54596
cd37,8240
fam57b,16714
mrpl27 enst00000511860,29083
myo19,30002
st14,46585
or56a3 enst00000329564,33385
or9g1,33591
dlg2 enst00000404783,13438
sds,42508
commd6 enst00000626103,10755
dennd4a,13024
stoml1 enst00000316900,46963
wwox,53745
gp2,19580
ubald2 enst00000589240,51992
mblac2,27490
ccn6 enst00000604763,7906
pex7,35220
spdye2,46005
pcm1 enst00000519253,34694
or1k1,33065
pof1b,36622
fbln7 enst00000409667,16943
adam23,1004
tnk2 enst00000333602,50164
ablim1 enst00000369266,302
oga enst00000439817,32770
ak5 enst00000344720,1703
miga1 enst00000645756,28415
znf497,55415
zswim2,56359
agfg1 enst00000310078,1507
ndufa10 enst00000407129,30684
mcfd2 enst00000409973,27599
cpne9,11067
etf1 enst00000503014,15855
apbb3 enst00000357560,2861
pcdhgc3 enst00000611950,34638
pkib enst00000392490,35960
primpol enst00000503752,37592
mdfic,27689
rab19 enst00000356407,38969
fam110b,16245
defb107a,12959
baat,4616
gnl3l enst00000360845,19418
rnpep,40964
prkaa2 enst00000610361,37599
cox7a2 enst00000509698,10958
ffar2,17319
cdk19 enst00000413605,8674
trib1 enst00000520847,50816
tmem86a,49848
wnk1 enst00000574564,53644
dusp6 enst00000308385,14287
cog6 enst00000630730,10578
tshr enst00000554263,51344
smg1,45166
cshl1,11471
ralbp1 enst00000609094,39313
rasgrp4,39561
wdsub1 enst00000409124,53562
atf2 enst00000538946,3969
cavin2,7322
reg1b,40039
lsm14b enst00000370915,26325
b3gnt5 enst00000460419,4562
shisa5,43455
slc25a48 enst00000646290,44191
cenpw enst00000368326,9003
tmem176b enst00000429904,49486
esyt2 enst00000613624,15843
pdap1 enst00000626285,34775
cyb5rl enst00000497820,12122
zmynd12,54639
fcgr2b enst00000236937,17160
smox enst00000339123,45301
nudt2 enst00000618590,32428
dlg3,13445
eps15,15560
klhl21 enst00000467612,24594
celf2 enst00000637215,8910
mfrp,28166
gpr162,19759
gjb6 enst00000644283,19072
ino80,22874
kat8 enst00000543774,23655
chtf8,9671
galns,18465
tmem95,49885
nfe2l1 enst00000536222,31119
znf561 enst00000326044,55552
tmem205 enst00000588560,49571
dedd2 enst00000598727,12932
lilrb3,25653
map4k3,27039
dlgap4 enst00000489701,13477
ubn1 enst00000590769,52197
myo1d enst00000579584,30021
osgin1,33733
clec4m enst00000248228,10026
klk9,24699
nfatc2 enst00000371564,31076
macrod2,26648
scoc,42364
erbb4,15624
arid5a,3414
rassf2 enst00000379376,39589
mylk enst00000578202,29963
cpne9 enst00000613455,11069
gypa enst00000512064,20464
insyn2b,22966
mccc2 enst00000629193,27567
galnt11 enst00000422997,18475
znf705d,55910
rpl7,41283
ntmt1 enst00000372486,32320
slc2a6 enst00000371897,44308
mutyh enst00000531105,29745
ac093155.3,486
or5an1 enst00000313940,33403
uba52 enst00000430157,51969
csh1,11462
tsc2 enst00000439673,51281
taco1,47665
grb2 enst00000316615,19972
cldnd2 enst00000601435,9953
vstm1 enst00000425006,53242
znf135 enst00000506786,54717
scn1a enst00000637988,42286
mgat4a enst00000414521,28253
ogfr,32793
hlcs,21270
adgrf4,1223
znf483 enst00000374374,55393
tas2r13,47835
swi5 enst00000608796,47357
page2,34031
nav1 enst00000367302,30373
pwwp2b enst00000631148,38786
mmp20,28639
kat5 enst00000534650,23637
eif3f enst00000640290,14893
ankle2 enst00000542657,2384
pspc1,38304
flywch1 enst00000416288,17679
hnrnpk enst00000351839,21477
znrf1 enst00000567962,56243
vwa3a enst00000563755,53276
cd300lf enst00000343125,8208
mak16,26842
msc,29353
nek6 enst00000545174,30948
las1l enst00000374807,25231
gabrd,18363
rsu1,41661
ssh3 enst00000376757,46511
pde2a enst00000544570,34844
map3k12,26960
rbm28,39741
mfap5 enst00000543369,28145
zscan29 enst00000396972,56318
kif1b enst00000620295,24347
slc35a3,44370
mmrn2,28661
arl2 enst00000529384,3466
lpcat3,25969
cnot2 enst00000418359,10409
tp53tg3c,50429
kifc3 enst00000540079,24431
slc31a2,44340
upk3bl1,52509
ezr,16107
gps1 enst00000306823,19869
ubl5,52185
slc19a3,43943
egf enst00000503392,14741
prok1,37776
tnnt3 enst00000344578,50212
pgam5 enst00000317555,35306
scn8a enst00000638820,42335
cars2,7171
hist1h4h enst00000377727,21162
clybl enst00000339105,10229
dpp8,14011
znf747,55987
rad51d,39252
mcoln1,27642
znf83,56142
fcar enst00000345937,17133
scg2,42212
mnd1 enst00000504860,28673
gria2 enst00000264426,20014
tslp enst00000379706,51361
col4a3bp enst00000645866,10667
fam189a1,16504
apbb3 enst00000356738,2860
cd8a enst00000283635,8370
dohh,13914
cdca7,8508
plekhm3 enst00000457206,36278
adam33 enst00000379861,1020
tef,48433
rab6b enst00000543906,39111
ccr9 enst00000422395,8033
cbr4 enst00000504480,7371
rufy1 enst00000437570,41754
foxo3 enst00000343882,17887
nampt enst00000354289,30281
ccz1b enst00000626257,8080
nsmce2 enst00000519010,32241
osr2 enst00000435298,33748
glis3 enst00000324333,19160
zxda,56386
sumo1,47231
snrpg enst00000272348,45482
zmynd8 enst00000446994,54653
hps3 enst00000460120,21667
csmd3 enst00000455883,11496
ubxn8 enst00000341403,52260
ndrg4 enst00000394279,30665
metrn enst00000568415,28040
cyp19a1 enst00000396404,12190
wfdc1 enst00000613603,53574
arhgap28,3210
cfd,9284
znf565,55562
card8 enst00000519940,7128
fn1 enst00000336916,17728
nek10 enst00000429845,30921
hnf4g enst00000354370,21408
bod1l1,5293
eys enst00000503581,16095
kif12,24313
mid1ip1 enst00000457894,28371
med12 enst00000374102,27800
dnajc16 enst00000375849,13740
pdzk1ip1,35093
ptger3 enst00000460330,38393
th enst00000381175,48740
snx15,45558
eps8 enst00000646918,15579
scnn1a enst00000396966,42347
c1qtnf2,6110
serpinh1 enst00000533603,43031
stxbp1 enst00000637953,47112
efhc1 enst00000637089,14700
nudt2 enst00000346365,32426
rusc1 enst00000292254,41803
card16 enst00000525374,7117
tfcp2,48609
metap2 enst00000261220,28035
oca2 enst00000353809,32696
rfx7,40226
rabep2,39133
zfp1 enst00000567481,54410
lyrm1 enst00000412082,26553
kcnk18,23886
slc22a12 enst00000473690,44007
pcdh17,34517
c6orf89 enst00000480824,6412
bak1 enst00000442998,4687
nkain1,31327
ldb1 enst00000361198,25359
wac enst00000375664,53307
c11orf65,5709
usp47 enst00000527733,52757
gas2l2,18576
znf565 enst00000392173,55564
gmfg enst00000600322,19271
znf787,56065
cylc1 enst00000621735,12167
gulp1 enst00000409843,20439
slc8a1 enst00000405901,44848
cd8b enst00000390655,8375
endov enst00000518644,15281
mppe1,28911
hnrnpm enst00000348943,21490
rps19 enst00000600467,41389
nagk,30262
parvb enst00000404989,34280
ppp6r2 enst00000216061,37348
lrrc15 enst00000347624,26091
idua,22125
atl2 enst00000406122,4057
prc1 enst00000442656,37462
mcm10,27609
ctbp1 enst00000629223,11671
cd24 enst00000610952,8172
cpa4 enst00000445470,10977
camkv enst00000296471,6977
elf2 enst00000394235,15029
spry4,46248
wnt16,53661
sbds enst00000617799,42119
dync1i1 enst00000359388,14329
stau2 enst00000521210,46827
jmjd1c enst00000542921,23532
akr1c4 enst00000263126,1807
mrgprx4,28993
kcnj11,23836
trpm5 enst00000528453,51192
or51t1,33338
cacna2d4 enst00000585708,6723
lysmd4 enst00000332728,26586
orai3 enst00000562699,33613
csn1s1 enst00000507772,11500
slit2 enst00000503823,44971
nf2 enst00000413209,31048
sirpa,43623
klrc2 enst00000536833,24711
dcaf4,12560
fam57a enst00000572018,16713
dusp14 enst00000617516,14248
cherp enst00000198939,9470
cyb5r3,12113
dtnbp1 enst00000462989,14188
nhsl1 enst00000343505,31258
trrap enst00000355540,51240
stmn4 enst00000519614,46951
piga enst00000637296,35650
hes7,20950
cpt2 enst00000636891,11119
col24a1,10638
vps11 enst00000614944,53097
anks1b enst00000550693,2570
rbm26 enst00000438737,39739
fah enst00000261755,16192
krtap29-1,24969
potef enst00000361163,36880
mpp4,28893
rps8 enst00000372209,41516
nabp1 enst00000409510,30224
tubgcp4 enst00000564079,51763
fbxl8 enst00000521920,17018
fam104a,16213
oscar enst00000391760,33718
ube2f enst00000409633,52075
atg16l1 enst00000392020,4019
neu4 enst00000391969,31007
scn5a,42314
dcp1a enst00000294241,12652
thrb enst00000280696,48848
cldnd1 enst00000513287,9951
pdcd6,34805
mast4 enst00000407621,27370
ptp4a1,38492
derl1,13072
swi5 enst00000419867,47355
mllt3,28560
fthl17,18088
muc1 enst00000471283,29680
ppfibp2,37017
apoa5 enst00000227665,2921
pomgnt1,36816
col13a1 enst00000645393,10609
carns1 enst00000307823,7164
amn1 enst00000536761,2189
pip4k2c enst00000540759,35843
gabarapl1 enst00000421801,18291
slain1 enst00000466548,43734
dicer1 enst00000527414,13308
cacna1g enst00000505165,6680
baiap2,4668
eif3k enst00000592558,14906
nfatc1 enst00000253506,31065
vsig10l,53227
znf432 enst00000221315,55306
fez2,17310
tekt4,48445
fam83f,16766
ghrl enst00000449238,18976
purb,38750
etv1 enst00000403685,15900
zmat4 enst00000315769,54592
kcnc3,23742
znf667,55810
ralb enst00000420510,39309
egflam enst00000397210,14755
col12a1 enst00000345356,10597
orai2 enst00000473939,33609
cdc26,8449
porcn enst00000537758,36860
fancb,16826
erich6b,15716
cyp19a1 enst00000405913,12191
ypel3 enst00000566134,53958
asap3 enst00000495646,3744
urb2,52549
ctnnd1 enst00000532649,11829
zdhhc20 enst00000542645,54299
cpb2 enst00000439329,10991
znf843,56174
c18orf25 enst00000619301,5935
klhl26,24604
ccl25 enst00000315626,7859
znf546,55511
gpx3 enst00000614343,19902
sec31a enst00000509142,42596
il20rb,22610
eif4e3 enst00000295612,14938
cwc27,11976
trappc2 enst00000380579,50722
vcl,52925
or52k1 enst00000642020,33367
slc16a7 enst00000549465,43898
emc10 enst00000376918,15188
kcnc2 enst00000393288,23738
cox5a,10927
kremen2 enst00000319500,24816
fto enst00000637001,18097
padi6,34013
trnp1,51108
sfxn3 enst00000393459,43193
tnp1,50224
ltbp1 enst00000402934,26393
cox7a2l,10959
smim26 enst00000435844,45235
cryl1,11384
xbp1 enst00000611155,53780
fn1 enst00000446046,17736
smg9,45182
ccdc73 enst00000531481,7733
c11orf95,5737
klrf2,24726
ing1 enst00000375775,22843
cklf-cmtm1 enst00000532838,9809
cmtm1 enst00000529506,10274
prac2 enst00000422730,37406
krt15 enst00000393976,24838
znf534 enst00000617900,55490
znf611 enst00000595798,55703
zscan4,56342
mertk,28011
bcl2l11 enst00000615946,4889
chrnd enst00000543200,9631
bcl2l13 enst00000418951,4912
igsf10,22385
znf141,54731
tbca enst00000380377,48000
psmb8 enst00000374881,38199
tmem30a,49741
dtna enst00000599844,14175
ttc39c enst00000304621,51590
nploc4 enst00000572760,31843
ern2,15744
matn4 enst00000537548,27398
pttg1ip enst00000397886,38719
slc25a17 enst00000402844,44097
mief1,28376
zbed4,54051
fetub,17302
hopx enst00000508121,21543
kif2a,24387
camk2b enst00000440254,6934
slc39a14 enst00000240095,44524
rdh10 enst00000519380,39973
zfhx4 enst00000518282,54406
fam104b enst00000489298,16223
phka2,35518
birc2 enst00000227758,5149
atp2a2,4140
rbp5 enst00000542370,39865
sycp3 enst00000266743,47397
prss54,38022
phlpp2 enst00000567016,35552
rasef,39521
son enst00000381679,45664
kcng3,23770
supt5h enst00000402194,47288
pnpla7,36578
sem1 enst00000413065,42694
npm2 enst00000289820,31851
nol6 enst00000379471,31616
page3,34035
eva1b,15938
maneal enst00000329006,26905
optn enst00000263036,32930
vim,53020
prkcq enst00000397176,37661
myl6 enst00000547649,29940
slc12a3 enst00000262502,43799
cdh5 enst00000563425,8588
cphxl,11026
rps15a enst00000565420,41375
vps9d1,53207
atp6v0a1,4268
znf883,56207
st18,46586
asah1 enst00000637790,3726
tcp11 enst00000412155,48308
defb119 enst00000339144,12971
eva1c,15939
mrvi1 enst00000531107,29284
trim5 enst00000380027,50941
fam111b enst00000529618,16255
trim49 enst00000532501,50931
pcbp2 enst00000552296,34447
iffo1,22136
bivm-ercc5,5168
strc enst00000541030,47041
sez6l2 enst00000350527,43122
trappc8 enst00000582513,50760
march2 enst00000601283,27280
rsph6a,41634
tuba3e,51705
dnmt3a enst00000402667,13854
rcan1 enst00000313806,39901
ppm1l enst00000295839,37111
bhmt,5094
mylip,29954
mctp2 enst00000543482,27675
stx10 enst00000343587,47065
znf114,54680
znf415 enst00000601493,55255
gatc,18628
mucl1,29718
csnk1g1 enst00000606793,11522
atxn2l enst00000340394,4417
prr14 enst00000300835,37868
znf396,55212
znf304 enst00000282286,55075
bbs5 enst00000392663,4777
atg16l1 enst00000392018,4018
arfip2 enst00000396777,3129
txndc9,51858
pla1a enst00000488919,36006
rassf1 enst00000616212,39586
mmaa,28592
arl9 enst00000640821,3507
gclc enst00000513939,18709
ppp3cc,37314
zfx enst00000539115,54481
idh3g enst00000370093,22108
zmynd8 enst00000536340,54656
mfap5,28140
pcgf5 enst00000614189,34664
csf3r enst00000373106,11457
actr3 enst00000415792,889
cobll1 enst00000392717,10555
plekhm3,36277
nlgn1,31399
tpd52l1 enst00000532429,50486
znf133 enst00000402618,54707
kif9 enst00000265529,24413
rhoh enst00000614836,40446
kiaa1191 enst00000620366,24247
dgki enst00000424189,13143
jun,23585
gngt1 enst00000430875,19405
eif4g1 enst00000427845,14958
vps8 enst00000287546,53202
plag1 enst00000423799,36066
tbc1d8b enst00000310452,47992
slmap enst00000494088,44997
nrg2,32098
znf354b,55164
rp1,41033
selenon,42657
mthfd2,29539
cpa4 enst00000493259,10978
mdm2 enst00000393412,27730
rcc1 enst00000398958,39933
abhd14a,224
tecrl enst00000507440,48413
abraxas1,334
hcrtr2,20744
mos,28799
tbc1d2,47919
lancl3 enst00000378621,25182
wdr45 enst00000396681,53449
clec4a enst00000360500,10013
kcnc2 enst00000298972,23736
cox8c,10970
atp6v0a1 enst00000343619,4269
znf384 enst00000355772,55190
kifc3 enst00000543930,24432
c16orf74,5871
tmem205 enst00000587948,49570
flt3lg enst00000597551,17666
cd37 enst00000535669,8242
spats2l enst00000409151,45978
slc4a3 enst00000373760,44654
gtf2a1l enst00000430487,20302
mapre3 enst00000402218,27251
lsr,26353
znf845,56179
nlrp8,31479
zscan22,56306
ctnnbl1 enst00000405275,11801
polr2h enst00000430783,36756
mfsd8 enst00000641134,28215
slc9b2,44898
lsm5 enst00000409987,26335
or13c2,33023
adora2a enst00000618076,1357
ehmt1 enst00000462484,14805
hdac6 enst00000465269,20777
muc1 enst00000620103,29686
uts2 enst00000377516,52816
grik4,20055
ccdc15 enst00000529051,7541
sp1 enst00000426431,45758
kcnj16 enst00000615244,23858
tnpo2 enst00000356861,50231
fut6,18140
fbp2,16957
or4d1,33244
hcn1,20735
plekha8 enst00000622102,36210
sgce enst00000643128,43213
ablim1 enst00000533213,305
or4c6 enst00000314259,33243
zdhhc5 enst00000527985,54316
lrtomt enst00000324866,26295
prh1,37561
arhgef7 enst00000218789,3358
esr2 enst00000353772,15802
ap4e1,2798
psma4 enst00000413382,38161
spn enst00000395389,46157
cd19 enst00000324662,8115
sult1a1 enst00000395607,47195
eci1,14510
marf1 enst00000548025,27306
or3a3 enst00000574571,33222
trpv1 enst00000571088,51222
nlrp1 enst00000613500,31438
znf585b enst00000586320,55643
sycn,47387
chrdl1 enst00000482160,9578
fam219a enst00000379084,16591
fgfr1 enst00000397103,17412
tcea1 enst00000522635,48138
spin3 enst00000638386,46109
mrpl55,29171
akt3 enst00000366540,1837
scp2 enst00000407246,42378
ecd,14483
arntl enst00000403482,3587
ddias,12754
cacna1c enst00000402845,6647
unc79 enst00000553484,52466
coro2b enst00000543950,10889
stard4,46768
mnt enst00000575394,28678
tgif1 enst00000407501,48702
znf208 enst00000601773,54858
tmem205 enst00000586956,49569
bcl3,4929
slc8a2 enst00000542837,44853
nphp1 enst00000445609,31786
eef1b2,14620
lrrfip1 enst00000244815,26246
nfu1,31202
dusp4,14283
csf3 enst00000394149,11451
ncor1 enst00000395848,30589
tom1l1,50297
dicer1,13305
cttnbp2nl,11895
klc2,24491
clk1 enst00000321356,10091
c2orf66,6222
kcnj15,23845
depdc5 enst00000645560,13058
rasa2,39500
trim59 enst00000543469,50957
sgo1 enst00000442720,43279
mapk10 enst00000641903,27158
ddo enst00000368923,12769
rwdd1,41817
enpp3 enst00000357639,15335
pdha1 enst00000540249,34954
flna,17630
gria3 enst00000611689,20020
tmem8b,49861
ptprd enst00000486161,38631
tenm1 enst00000371130,48451
trip10,51024
spata22 enst00000355380,45914
abcc1,139
pced1b,34648
ece1,14486
ldhc enst00000536880,25389
cars enst00000397111,7168
ube3b enst00000340074,52159
vgf,52996
eras,15610
phka1,35513
zfyve19 enst00000570108,54498
mvb12a enst00000543795,29749
cd300lf,8205
hspb6 enst00000587965,21874
osbpl6,33690
gpr1 enst00000437420,19706
mrpl30 enst00000409145,29090
sgk2 enst00000373092,43253
snca enst00000611107,45408
capzb enst00000375142,7106
alkbh8 enst00000428149,2089
peli3 enst00000618547,35131
etnk1 enst00000335148,15881
slc35f1,44423
oscar,33712
ppl enst00000590782,37088
anapc11 enst00000578544,2270
plekhj1 enst00000586608,36269
limd2,25688
kdm1a enst00000356634,24089
pdcd11,34787
ampd3 enst00000529507,2216
exoc3l2,15998
mettl21a enst00000448823,28068
inpp4a enst00000409463,22894
mlc1 enst00000395876,28516
hist1h2ac enst00000602637,21112
med21 enst00000546323,27830
ddx11 enst00000350437,12803
mon2 enst00000546600,28762
bpnt1 enst00000544404,5354
trim62,50971
atp6v0b enst00000471859,4285
fam107b enst00000378465,16232
dusp13 enst00000607131,14245
arl2 enst00000533729,3467
pomp,36823
elf1 enst00000625359,15025
ac093512.2 enst00000562240,491
dnaaf4 enst00000448430,13635
gpr176,19770
pacs2,33992
znf571 enst00000451802,55593
prpf31 enst00000419967,37816
mab21l4,26631
psme4,38282
dido1 enst00000354665,13312
rcan1 enst00000482533,39906
usp4 enst00000416417,52733
flnb enst00000493452,17640
pdhb,34957
brpf1,5458
dctd enst00000438320,12669
c19orf70 enst00000309324,5985
wtap enst00000337387,53732
fam126a enst00000409923,16311
etv1 enst00000405358,15903
cux1 enst00000646649,11969
stau2 enst00000355780,46824
sulf1 enst00000616868,47188
ciz1 enst00000372954,9788
cyb561a3 enst00000536915,12078
or10a6 enst00000623991,32942
stard13 enst00000399365,46759
nop16 enst00000616685,31652
cacna1g enst00000512389,6687
kxd1 enst00000598830,25046
fgf14,17372
ctxn2 enst00000647363,11904
dhrs7c enst00000571134,13237
hbegf,20691
slc25a13,44086
tsc1 enst00000642745,51268
sit1 enst00000618781,43665
cybc1 enst00000434650,12130
cyp4f22,12305
apoc1,2948
pdyn enst00000540134,35071
sun5,47261
sla2,43727
adamts9,1070
uevld enst00000541984,52300
htatip2 enst00000451739,21900
fam89b,16784
ebpl,14478
wdr25 enst00000554998,53411
gns enst00000542058,19451
ung enst00000336865,52476
sptbn2 enst00000309996,46281
saa1 enst00000356524,41922
tmem175 enst00000515740,49479
adcy1,1118
stmn4,46949
klf6,24531
sergef enst00000528200,42905
akap3 enst00000545990,1747
ubr1 enst00000627960,52212
tpm1 enst00000610733,50537
mgst3 enst00000367884,28299
arnt2 enst00000533983,3582
hoxa3,21562
npm2 enst00000521157,31854
ptpdc1,38525
nlgn4x enst00000275857,31409
maoa enst00000542639,26914
ube2a enst00000625938,52023
ldlrad1 enst00000420619,25403
sorbs1 enst00000371249,45676
adcy9,1143
cxcr6 enst00000304552,12027
zbtb42 enst00000555360,54129
gabarapl2,18300
zc3h11b,54178
st3gal3 enst00000642934,46622
ptbp2 enst00000426398,38338
poc1b-galnt4,36603
ifi35,22167
slc44a2 enst00000407327,44585
mob3a enst00000592280,28690
opa3,32874
has1 enst00000594621,20635
pla2r1 enst00000392771,36052
tigit,48926
ghrl enst00000429122,18971
ldb2,25360
ac104662.2,512
herc6,20924
fgf1 enst00000360966,17350
lrwd1 enst00000626402,26310
ptk2 enst00000517712,38454
kat6a enst00000406337,23640
sfxn1,43189
mapk10 enst00000641120,27116
znf141 enst00000512994,54733
cacna1g enst00000515765,6695
slc14a1 enst00000589700,43857
rab8a,39122
znf682 enst00000597972,55858
smarca4 enst00000413806,45074
znf599,55676
lilrb1 enst00000396331,25645
kidins220 enst00000319688,24310
kdm3a,24105
trpc4ap,51151
cfap410,9220
srp14 enst00000559081,46369
cbx6,7414
boc,5285
rgs12 enst00000338806,40289
prr16,37872
tbc1d9b,47995
tcp10 enst00000476779,48299
cpa5 enst00000431780,10981
anxa13,2647
asah1 enst00000637636,3724
rmdn1,40609
ankmy1 enst00000373318,2388
gab1 enst00000262994,18277
nup50 enst00000396096,32516
kcnmb3 enst00000349697,23951
slc2a11,44281
jag1,23481
usp17l4,52656
mfsd14b,28192
dgkb enst00000406247,13128
azgp1 enst00000411734,4510
ca13,6539
al162231.3,1882
mcf2,27572
vangl2,52874
rcc2,39937
szt2,47610
myof,30074
nav2 enst00000349880,30376
mterf2,29496
tmco5a enst00000558158,49253
tyro3 enst00000559066,51912
nprl3 enst00000611875,31879
mcrip1 enst00000574190,27657
rsph10b,41619
tnxb enst00000613214,50278
hddc2,20809
cdh10,8526
creb1 enst00000353267,11185
efcab8 enst00000618684,14681
gata5,18614
h2bfs,20527
xxylt1 enst00000356740,53865
il3,22643
meox2,27997
bhlha15,5080
gorab enst00000367762,19538
scnn1d enst00000338555,42356
med16 enst00000617672,27818
tpt1,50616
zfp36l1 enst00000336440,54427
pml enst00000359928,36462
cmtr2,10306
atmin enst00000564241,4071
fhod3,17510
znf738 enst00000380870,55974
tspear enst00000614657,51445
maats1,26626
tlr2 enst00000642700,49119
camk2g enst00000351293,6949
csrnp3 enst00000409420,11575
vsx1,53253
btd enst00000417015,5555
gpat3,19606
gne enst00000539815,19374
polr1e enst00000377792,36732
hdgf enst00000537739,20819
selenof enst00000611507,42645
dydc2,14316
sorbs1 enst00000277982,45667
pou2f3,36905
tmprss11f,49937
stra6 enst00000616000,47008
atp2a1 enst00000395503,4138
tubd1 enst00000376094,51746
rax,39621
mpnd enst00000262966,28875
asb1,3746
mta3 enst00000407270,29475
kcmf1,23695
edem2 enst00000374491,14566
slc35c2 enst00000372230,44407
shld2,43477
tlr3,49121
cbwd2,7384
reep3,40030
xage1b,53768
las1l,25229
smagp enst00000603864,45043
ubr2 enst00000372901,52214
bach2 enst00000343122,4641
chrm2 enst00000453373,9589
nsmaf enst00000038176,32237
angptl7,2331
dnal4 enst00000406199,13795
ldha,25372
pga5 enst00000541528,35301
gnb3 enst00000435982,19363
prr4,37912
exd1,15973
snx1 enst00000625244,45534
tsnaxip1 enst00000415766,51373
drc3 enst00000399182,14066
wdr7 enst00000589935,53499
mbd3l2b enst00000637800,27468
josd2 enst00000601423,23554
patj enst00000635137,34304
fbxo44,17082
fam102a enst00000373084,16210
etdb enst00000426364,15851
rack1 enst00000376817,39200
irx4 enst00000513692,23216
atxn7l1 enst00000477775,4442
sept7 enst00000350320,42842
dctn6,12695
fam78a,16751
epdr1,15462
ndrg1,30636
lhx6 enst00000373755,25594
lhx6 enst00000340587,25592
kdm4c enst00000428870,24119
sema4a enst00000368286,42724
csf3r enst00000373104,11456
ankrd16 enst00000380092,2429
kcnma1 enst00000640141,23935
or52e6 enst00000379946,33355
or52e4 enst00000316987,33352
cntn1 enst00000547849,10484
exoc3l4,16000
ntrk3 enst00000357724,32358
filip1l enst00000398326,17546
tma7,49184
cd200r1 enst00000440122,8141
rrnad1 enst00000524343,41589
gpx7,19915
al355315.1,1889
slf2 enst00000609386,44938
golga3 enst00000545875,19463
ang,2305
ddx24 enst00000544005,12825
gabrb3 enst00000299267,18355
eid1 enst00000560490,14823
rab5c,39096
abat enst00000567812,71
lpar2,25955
slc35f5 enst00000409342,44434
potee enst00000626191,36878
rnd3 enst00000263895,40706
loxl3 enst00000393937,25943
mrpl53,29168
slc17a9,43922
slc52a3 enst00000217254,44701
zadh2 enst00000537114,54031
tceal9 enst00000372656,48172
etv4 enst00000545089,15918
rab4b enst00000357052,39089
jag2 enst00000347004,23483
plekhb2 enst00000409612,36222
astl,3912
klhl12 enst00000367259,24570
dnajc11 enst00000294401,13728
ffar4 enst00000604414,17325
mapkbp1 enst00000457542,27240
fgf7,17394
idh2 enst00000559482,22096
ac135050.2,550
plscr3 enst00000619711,36390
slc38a10 enst00000288439,44474
slc15a2,43862
atp2c1 enst00000328560,4172
ppp2r3a enst00000490467,37281
ccdc96,7812
tbc1d1,47887
cd36 enst00000432207,8234
ubxn2b enst00000638450,52253
b3glct,4551
best3,5042
slc8b1,44862
or10a3,32937
traf3ip1 enst00000391993,50661
hes6 enst00000409182,20947
creld1,11219
gopc,19534
peg10 enst00000612748,35119
defb105a,12955
ppp2r5c,37288
tln2 enst00000472902,49106
